Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
5.0,1.0,43.567618568717904,0.0,2.0,0.5651616996931821,10.0,53.0,0.0,8.898981895041231,87.0,15.0,0.0996875,0.0,4.0,50.65745325895508,27.328846580645163,1.0,6.0,1,52.15219258570443,8.230996195488514,2.754411318174137,120.00314169157029,114.57452200000002,10.220105493032287,1.152444839477539,0.16618031536344238,22.79585032209961
5.0,0.0,18.359561677847353,0.0,2.0,6.314266495238177,17.0,5.0,3.0,8.452771504762515,28.0,23.0,0.0996875,0.0,4.0,70.80521086178041,27.32884658064516,1.0,5.0,1,41.14937656886632,6.616374621829335,2.754411318174137,50.569784482178896,114.70368100000009,7.102387775203463,0.9249932765960693,0.16472124082304507,23.555799803866833
8.0,1.0,24.332663475021022,0.0,1.0,1.1642136612835703,7.0,3.0,0.0,6.2766589781317865,41.0,34.0,0.0996875,0.0,4.0,82.48490265564743,28.492437858504875,1.0,12.0,1,53.01457116744624,1.9846240130755841,2.754411318174137,67.02216367692033,116.53918200000005,8.450497438451695,0.8560928106307983,0.19993991584571202,22.388239169284386
2.0,1.0,29.250081635008613,0.0,1.0,3.5710991113961033,20.0,50.0,3.0,11.389656198044886,80.0,14.0,0.0996875,0.0,4.0,44.97332694967433,27.32884658064516,1.0,1.0,1,53.12284306887178,3.603354332542061,2.754411318174137,80.56675591298519,111.82250200000004,9.791739752233424,1.0885714292526245,0.1663855631093696,22.527573462228602
8.0,1.0,38.344912177179914,0.0,2.0,0.6069862487921684,10.0,65.0,3.0,10.430094170780176,120.0,33.0,0.0996875,0.0,4.0,60.94511037485911,27.32884658064516,1.0,5.0,1,52.1059784945036,5.123331686300837,2.754411318174137,105.61766009521764,114.09368200000003,12.797964705858451,1.1372331380844116,0.16592811408706737,26.46565211772037
4.0,1.0,38.90545698096607,0.0,1.0,4.727005342676231,4.0,4.0,3.0,8.525267644225142,35.0,18.0,0.0996875,0.0,4.0,68.84601089953104,27.32884658064516,1.0,7.0,1,50.34920049908172,0.09383627089461388,2.754411318174137,107.16163104710994,116.38124500000005,8.342514648622059,0.9088687896728516,0.20229866763118398,19.45493319666158
12.0,1.0,42.796589150859965,0.0,2.0,1.1713637873753746,16.0,0.0,2.0,6.219964557872103,15.0,19.0,0.0996875,0.0,4.0,61.075348375996384,27.32884658064516,1.0,8.0,1,46.98877951874704,3.7141508451522243,2.754411318174137,117.87940953637717,117.01225700000003,8.352759047963474,0.843629002571106,0.18863010070884836,25.946841574171398
12.0,0.0,41.758134998099955,0.0,2.0,0.00596225102877046,15.0,2.0,2.0,7.40070147748232,65.0,12.0,0.0996875,0.0,4.0,58.309723316999246,27.32884658064516,1.0,3.0,1,28.668147464815554,7.749143292880248,2.754411318174137,109.64951011122409,113.59301500000004,5.735166679087787,0.9320659637451172,0.13585304702760884,1000000.0
4.0,0.0,41.015378726522854,0.0,1.0,4.037111643028561,15.0,0.0,5.0,6.719567352682391,28.0,20.0,0.0996875,0.0,4.0,65.65613826369803,27.328846580645163,1.0,9.0,1,38.06106451753949,3.539073318500482,2.754411318174137,112.97322338353327,115.74091100000005,6.042448312713963,0.8854741454124451,0.1616933019936446,22.5069479281
8.0,1.0,31.07624304752301,0.0,2.0,6.350968620642101,26.0,8.0,5.0,8.736745827150637,68.0,25.0,0.0996875,0.0,4.0,65.31981689797348,27.328846580645166,1.0,10.0,1,45.17145622159808,7.2609627788574045,2.754411318174137,85.59675557642774,114.07100100000007,9.359435890138899,0.9612097144126892,0.17771774474477403,1000000.0
6.0,1.0,37.523304993390866,0.0,2.0,2.2437663317181302,3.0,6.0,0.0,10.506706961032553,43.0,31.0,0.0996875,0.0,4.0,52.91352441184629,27.32884658064516,1.0,12.0,1,45.026999818517154,0.0897688619324255,2.754411318174137,103.35461596909592,115.39420600000007,8.29614866995537,0.9593891501426697,0.18668607391544517,20.227976431665716
3.0,1.0,12.322558863753283,0.0,2.0,1.2391876209222363,27.0,0.0,5.0,11.383936448001016,27.0,14.0,0.0996875,0.0,4.0,77.48098945391044,27.32884658064516,1.0,6.0,1,44.4852667685122,6.880904037573221,2.754411318174137,33.94139560318908,116.59435300000008,8.523280430697348,0.9709142446517944,0.16709391815758526,22.591367794618584
8.0,1.0,39.47245516928991,1.0,2.0,1.2484428512910635,4.0,1.0,0.0,6.611554562543154,91.0,11.0,0.0996875,1158.0,4.0,49.57918283233099,27.32884658064516,1.0,3.0,1,32.74167582722967,5.695847024728469,2.754411318174137,108.72337727441334,115.65276300000005,9.808119688056408,1.2262736558914185,0.15011553322135449,18.14984154224483
5.0,0.0,41.83208062496243,0.0,1.0,6.820131957951475,14.0,25.0,2.0,5.391296129547601,102.0,22.0,0.0996875,0.0,4.0,54.99841713420596,27.32884658064516,1.0,12.0,1,56.0439810809319,7.572669782951457,2.754411318174137,117.7175905834429,113.13649900000001,10.00094231342679,0.9425408244132996,0.16157638759455017,1000000.0
5.0,0.0,43.46756615526515,0.0,2.0,8.110457151779437,3.0,4.0,0.0,5.498177300344796,129.0,21.0,0.0996875,0.0,4.0,82.26165727773719,27.32884658064516,1.0,6.0,1,32.26375973917679,3.5872885745668177,2.754411318174137,119.15712890130885,116.30907700000003,7.101005992030096,0.94113689661026,0.13632380474225939,1000000.0
2.0,1.0,24.46428240225098,0.0,2.0,2.725820939488136,22.0,3.0,0.0,4.720496866704235,13.0,16.0,0.0996875,0.0,4.0,55.92847775717271,27.32884658064516,1.0,8.0,1,36.96636250358907,9.861067114667984,2.754411318174137,62.332586821542826,115.11604700000007,9.474676169118203,0.984679639339447,0.18851229221586396,1000000.0
8.0,1.0,38.375581421857454,0.0,1.0,8.373056953394997,22.0,6.0,9.0,10.102394273795891,13.0,36.0,0.0996875,0.0,4.0,44.92987119860321,27.32884658064516,1.0,0.0,1,37.75360271761346,9.342656006547838,2.754411318174137,105.70213580987732,113.05253000000006,6.298765932829708,0.9052658081054688,0.16950190357373293,25.881132548384997
13.0,0.0,35.239170223565914,0.0,2.0,0.5186249785292896,16.0,3.0,5.0,8.777461810618515,44.0,23.0,0.0996875,0.0,4.0,72.77798183010901,27.32884658064516,1.0,12.0,1,46.108713389555895,6.360667873798517,2.754411318174137,97.06316930685499,115.62210900000008,6.93186639246959,0.8703919053077698,0.17508248439670893,27.116847872647643
12.0,0.0,30.550736937816172,0.0,2.0,5.03425117656313,27.0,8.0,3.0,4.482559443518591,14.0,11.0,0.0996875,0.0,4.0,74.34859173188687,27.32884658064516,1.0,12.0,1,46.1152015445575,7.610334711066233,2.754411318174137,74.6252635054202,114.00610100000007,5.345534360484566,0.7579358816146851,0.16241953807029874,1000000.0
4.0,1.0,16.573438187670362,0.0,1.0,1.4665376987356578,22.0,43.0,0.0,6.574785668964362,66.0,24.0,0.0996875,0.0,4.0,47.043090031449566,27.328846580645163,1.0,5.0,1,48.83149770438101,9.235644033663846,2.754411318174137,45.6500657251787,113.60222400000006,13.142801611356916,1.056069016456604,0.14253704592229288,22.910123190798124
5.0,1.0,42.349786509660376,0.0,1.0,6.280951219731376,19.0,31.0,2.0,10.717666386658825,65.0,8.0,0.0996875,0.0,4.0,50.126051811159314,27.32884658064516,1.0,10.0,1,55.590595023675874,7.4353541987398,2.754411318174137,116.64873128446692,112.65567500000003,10.392528861697446,0.872154712677002,0.17275038745230617,22.22795529087787
0.0,1.0,6.906827387328029,0.0,1.0,2.8993581121806344,30.0,2.0,4.0,10.379054750127247,83.0,17.0,0.0996875,0.0,4.0,65.26100349378055,27.32884658064516,1.0,1.0,1,51.16843720200373,0.028511676192564117,2.754411318174137,19.02424352833143,113.97403500000007,8.326089836952688,0.6544761657714844,0.13745367184354018,25.529821262383546
13.0,1.0,42.625348776264566,0.0,2.0,8.983364913466708,29.0,8.0,0.0,8.380710038846647,14.0,31.0,0.0996875,0.0,4.0,49.43265416786952,27.32884658064516,1.0,8.0,1,38.04564332216629,8.374183145288201,2.754411318174137,117.40774311046322,114.82421300000006,9.20707820113891,0.8773285746574402,0.17233088960656207,26.85860330230238
12.0,1.0,6.359778425894465,0.0,2.0,0.0770156943952971,21.0,14.0,3.0,8.563583659644694,24.0,38.0,0.0996875,0.0,4.0,55.98321570441394,27.32884658064516,1.0,8.0,1,51.49873652372089,5.053590738899221,2.754411318174137,17.517445677363412,113.20576900000003,9.87418023278775,0.9104093909263611,0.10232466184282182,29.53117384191351
13.0,0.0,39.68827748433613,0.0,2.0,0.41488884857388,0.0,64.0,0.0,9.938458419993509,110.0,25.0,0.0996875,0.0,4.0,77.1746410176957,27.32884658064516,1.0,5.0,1,48.56248604635036,5.230595535807417,2.754411318174137,109.31784070169121,113.27274100000002,10.11234742949976,1.062147617340088,0.13804155401368465,22.97239071111652
3.0,1.0,11.401221514888237,0.0,1.0,8.384571841409041,18.0,8.0,3.0,8.127271650835944,18.0,14.0,0.0996875,0.0,4.0,43.54834943695476,28.417231651010578,1.0,13.0,1,51.290497063225565,6.847660019514652,2.754411318174137,27.788372992232024,113.94615100000009,8.50568092815613,0.8969327807426453,0.14888438617065888,1000000.0
12.0,1.0,36.135104412500205,0.0,1.0,0.08527045906756459,16.0,2.0,9.0,8.13795525843808,118.0,21.0,0.0996875,0.0,4.0,51.3940849815296,27.32884658064516,1.0,2.0,1,30.654940457676876,3.8176103027804222,2.754411318174137,99.53094057719477,114.05544800000007,9.613421706981102,0.8577415943145752,0.18675259868154528,21.841270628862905
8.0,1.0,10.369283561363698,0.0,1.0,3.5561529191896133,26.0,1.0,3.0,10.943244824603294,19.0,13.0,0.0996875,0.0,4.0,80.47480159839189,27.32884658064516,1.0,11.0,1,41.517334524778995,5.813710166414223,2.754411318174137,27.310691587551055,114.86175800000008,8.525182416628633,0.831615149974823,0.1622840010502365,1000000.0
3.0,1.0,34.85698117889584,0.0,2.0,1.2008437051261411,11.0,27.0,2.0,7.888739043027531,97.0,28.0,0.0996875,0.0,4.0,70.50980429515269,27.32884658064516,1.0,9.0,1,54.72076120424734,9.41811971527188,2.754411318174137,96.01046347653359,114.44794900000005,11.905078723804392,1.0701806545257568,0.19266810134357892,20.53470388566258
2.0,1.0,20.653040438716463,0.0,2.0,6.208650944145352,22.0,0.0,2.0,7.272610475414209,13.0,13.0,0.0996875,0.0,4.0,48.906283392249925,27.32884658064516,1.0,9.0,1,56.25561067911928,0.49808335988135305,2.754411318174137,56.88696833910877,115.11604700000007,8.127568229953981,0.9764130711555481,0.20504285358983243,24.761699336784893
13.0,1.0,9.732618830255038,0.0,2.0,7.46573993995743,5.0,8.0,0.0,11.980607942098144,15.0,16.0,0.0996875,0.0,4.0,45.21522407999265,27.32884658064516,1.0,9.0,1,54.01601570921785,5.616905280994033,2.754411318174137,26.80763546152921,113.47765800000008,7.959521573158809,0.8950645923614502,0.11806658265651247,25.661269700570237
8.0,0.0,40.57501603594943,0.0,1.0,4.328934528974191,28.0,8.0,2.0,4.824445261621761,22.0,27.0,0.0996875,0.0,4.0,72.3567396324732,27.32884658064516,1.0,11.0,1,58.66520263360658,6.712434553788983,2.754411318174137,111.75492565165324,114.86265000000007,7.984039430490447,0.8434764742851257,0.1509520927021663,1000000.0
4.0,0.0,26.274753030981252,0.0,2.0,3.804118856891513,8.0,71.0,4.0,4.3398553285785715,76.0,7.0,0.0996875,0.0,4.0,68.64232154128452,27.32884658064516,1.0,10.0,1,55.5314368652916,6.457811281351812,2.754411318174137,72.37147713076497,112.16025700000007,7.092765001348872,1.158735752105713,0.16456020564204535,25.19135982883111
6.0,0.0,45.41079412736747,0.0,1.0,2.7755382703003386,21.0,2.0,5.0,10.268451142041588,49.0,31.0,0.0996875,0.0,4.0,81.91766774865815,27.32884658064516,1.0,12.0,1,48.15004107022963,6.9367669963026115,2.754411318174137,125.08000531169658,116.00615000000005,7.24842229522271,0.8590845465660095,0.15648012375706485,23.459194707660366
12.0,1.0,40.67857454751743,0.0,1.0,2.3635923215680332,30.0,3.0,2.0,7.97810079297736,22.0,19.0,0.0996875,0.0,4.0,62.16108990549377,27.32884658064516,1.0,6.0,1,55.58872037678828,4.0657472122346725,2.754411318174137,112.04552614087238,115.64720300000006,8.525182416628633,0.7292601466178894,0.20769186470584727,27.21168358329775
14.0,1.0,32.052568697767356,0.0,2.0,0.8301296773200739,18.0,76.0,2.0,10.37067800493408,116.0,18.0,0.0996875,0.0,4.0,67.61430840074672,27.32884658064516,1.0,2.0,1,37.20070051996224,9.8127799863847,2.754411318174137,88.28595799768446,113.24266400000002,11.112286355914911,1.1154576539993286,0.1732746397577235,26.81254438943512
12.0,1.0,31.22620680042744,0.0,2.0,0.36349858188639117,16.0,3.0,0.0,11.58891446811143,64.0,21.0,0.0996875,0.0,4.0,65.0303325244656,27.328846580645163,1.0,15.0,1,42.89981281787476,7.154842972984163,2.754411318174137,86.00981743474355,116.68083800000004,9.455194197286938,0.8771098852157593,0.16864670319878766,23.907229970552606
6.0,0.0,29.158195879220482,0.0,1.0,7.372089371854594,10.0,62.0,3.0,5.653124692621455,97.0,8.0,0.0996875,0.0,4.0,58.2248519368643,27.328846580645163,1.0,11.0,1,56.07145582578505,5.931498912353618,2.754411318174137,84.17587941113632,112.82557100000007,7.739273375048898,1.0495097637176514,0.14473810061422085,1000000.0
8.0,1.0,40.12914813861331,0.0,1.0,0.9741109389475056,16.0,6.0,4.0,4.340025419191384,15.0,28.0,0.0996875,0.0,4.0,57.509012331063296,27.32884658064516,1.0,5.0,1,29.6333905329027,5.959888368526696,2.754411318174137,110.5321798216831,115.30671100000004,9.49388176953415,0.7075626850128174,0.17243395555473182,25.33588961932886
5.0,0.0,9.479517684201817,0.0,2.0,9.60671938627908,11.0,5.0,3.0,5.62956035835907,19.0,18.0,0.0996875,0.0,4.0,49.39383481295899,27.32884658064516,1.0,13.0,1,52.52252589302692,4.221925835196447,2.754411318174137,26.11049080019737,114.71738200000009,5.905688061821661,0.9512163400650024,0.1092499632971712,26.624335330654265
3.0,0.0,23.653133311042623,0.0,1.0,8.762416181391375,12.0,1.0,2.0,6.710073082480369,50.0,4.0,0.0996875,0.0,4.0,58.88558283870631,27.32884658064516,1.0,11.0,1,57.81650753950017,8.795050527185772,2.754411318174137,65.1504581022175,115.07421200000006,6.042448312713963,0.8646275401115417,0.15949887777403896,20.465436175026706
6.0,1.0,36.50502186957826,0.0,2.0,4.901275710946699,21.0,2.0,0.0,9.317294800445822,47.0,30.0,0.0996875,0.0,4.0,79.56408161658644,27.32884658064516,1.0,0.0,1,36.24557410841495,0.564976245357197,2.754411318174137,100.54984540776074,116.07681900000007,6.304880379467081,1.0191699266433716,0.1807070408879625,24.23102595247936
0.0,1.0,43.7918706713135,0.0,1.0,1.069138895607128,18.0,4.0,9.0,8.663382606871629,98.0,22.0,0.0996875,0.0,4.0,70.98169083250275,27.32884658064516,1.0,15.0,1,35.07499977916977,3.5388187522084626,2.754411318174137,120.62082422108394,116.56321400000006,9.535250398399759,0.5709100365638733,0.16462320327346458,21.877390833949026
3.0,1.0,33.926817448320676,0.0,2.0,1.829657104504987,4.0,20.0,3.0,9.57454879816223,116.0,25.0,0.0996875,0.0,4.0,50.639158182761335,27.32884658064516,1.0,8.0,1,34.2808708202938,6.8812073149216,2.754411318174137,93.44840996928227,112.48747500000005,8.712475028414518,1.0473960638046265,0.1856438058503202,18.23866009652139
0.0,0.0,32.15343943016302,0.0,1.0,3.148641152961411,27.0,3.0,0.0,4.397442429596686,41.0,31.0,0.0996875,0.0,4.0,52.22228302002929,27.32884658064516,1.0,0.0,1,30.19454257358927,7.132350493231772,2.754411318174137,88.56379748466759,114.73437500000009,2.9147502965885366,0.6168220639228821,0.1426659012370886,22.822391270585946
8.0,1.0,37.733886729560815,1.0,1.0,0.8292549134251261,10.0,3.0,3.0,7.636707136613039,24.0,35.0,0.0996875,246.0,4.0,47.60420566137372,27.32884658064516,1.0,10.0,1,42.24198011870537,1.0865920304080456,2.754411318174137,103.93464468660318,114.99700400000005,10.370095406495542,0.9487909078598022,0.15015035339894633,25.671812962578105
0.0,1.0,41.17470296903611,0.0,1.0,0.026211169298058223,11.0,4.0,0.0,8.441297536846218,20.0,35.0,0.0996875,0.0,4.0,48.605139047012095,27.32884658064516,1.0,2.0,1,30.76462965863839,0.26401298537023,2.754411318174137,113.41206788037131,116.46795500000003,9.33365920977366,0.6726745367050171,0.14838856601409992,24.707347402314305
5.0,0.0,13.339420467573856,0.0,1.0,6.509880073748283,24.0,4.0,5.0,11.725847934090009,130.0,10.0,0.0996875,0.0,4.0,70.67784878725695,27.32884658064516,1.0,0.0,1,50.48580673078335,7.698116522432858,2.754411318174137,36.74225071376917,114.16850700000008,3.8188037302693587,0.9020007848739624,0.14161235816116793,21.42469290876959
8.0,1.0,11.840310534058311,0.0,1.0,4.864461890861245,9.0,2.0,2.0,9.139833353489742,15.0,37.0,0.0996875,0.0,4.0,70.29619735237917,27.32884658064516,1.0,6.0,1,55.384769635379726,1.867855186329953,2.754411318174137,32.61308534570667,114.84805700000008,9.39640335186716,0.8210459351539612,0.14569073780225997,29.505692331803786
12.0,1.0,8.874025859462664,0.0,2.0,1.0495998483217894,20.0,1.0,4.0,5.258507414451541,16.0,13.0,0.0996875,0.0,4.0,64.53705856413472,27.32884658064516,1.0,8.0,1,32.0379075313169,2.754606520202448,2.754411318174137,24.442717265073934,114.74157700000005,9.139365754595119,0.8475134968757629,0.13181099057559822,28.583628311026516
14.0,0.0,42.05139816177484,0.0,1.0,9.861558572063448,6.0,7.0,0.0,10.828190435761694,68.0,38.0,0.0996875,0.0,4.0,55.093185807431986,27.32884658064516,1.0,12.0,1,56.04457551370465,3.5504720612429694,2.754411318174137,115.82684704183973,114.48788600000006,6.0510448029555395,0.7641742825508118,0.1633579187870831,22.504212617179927
8.0,0.0,21.73088463372041,0.0,2.0,0.07482605894185679,8.0,5.0,5.0,5.759216310687803,14.0,12.0,0.0996875,0.0,4.0,57.29911834957085,27.32884658064516,1.0,5.0,1,48.784691385604674,0.3978774111801242,2.754411318174137,59.855794589055925,115.21993200000006,5.815221756075295,0.9191524386405945,0.15905194780557952,1000000.0
4.0,0.0,32.46809822581138,0.0,2.0,2.6870392316481704,9.0,7.0,3.0,5.385689444681306,104.0,22.0,0.0996875,0.0,4.0,68.01762486613664,27.32884658064516,1.0,11.0,1,45.27604581480365,2.684178114014996,2.754411318174137,89.43049723276448,114.9409000000001,8.020957635994298,0.9500181674957275,0.15917896415723506,19.79252367998695
12.0,1.0,42.455345990011004,0.0,1.0,4.393378146324052,3.0,2.0,4.0,5.444017442871568,23.0,4.0,0.0996875,0.0,4.0,44.0511496234335,27.32884658064516,1.0,7.0,1,36.863440754532505,8.175339825756309,2.754411318174137,116.93948551188527,115.41872500000005,8.898268248315565,0.7601228356361389,0.16441789912065394,21.39295492040246
3.0,1.0,36.084183896147195,0.0,2.0,5.623321253048601,30.0,5.0,2.0,5.9539470867216,65.0,7.0,0.0996875,0.0,4.0,53.68437318639293,27.32884658064516,1.0,15.0,1,55.81264574779782,8.162980055092284,2.754411318174137,99.39068453062477,116.59638600000008,8.523280430697348,0.985647439956665,0.17930550222091834,19.383706002056027
4.0,1.0,30.226346475289407,0.0,1.0,3.637116703776843,10.0,6.0,4.0,11.916758665525151,17.0,13.0,0.0996875,0.0,4.0,46.825592813842775,27.32884658064516,1.0,0.0,1,43.67706093196221,1.452491540008902,2.754411318174137,76.6972772937274,114.26371100000007,6.549049111575959,0.9311968684196472,0.1861726447124252,1000000.0
6.0,1.0,7.58923762151416,1.0,2.0,0.824141783744913,0.0,5.0,3.0,5.325243032021762,69.0,31.0,0.0996875,355.0,4.0,84.00840413462141,27.32884658064516,1.0,9.0,1,53.171652505322186,5.873452652309915,2.754411318174137,20.90388200101157,113.57628100000005,10.6375262078942,0.9736055135726929,0.127844159383977,18.82131648917636
4.0,0.0,9.316278346193801,0.0,1.0,0.5369084739432539,20.0,19.0,4.0,5.5304570210414745,22.0,30.0,0.0996875,0.0,4.0,71.47460958038498,27.32884658064516,1.0,10.0,1,56.08853304142987,5.991056583904095,2.754411318174137,25.66086252001684,112.40160600000009,7.190686491211131,0.9201256036758423,0.12891139174758465,26.155323814499745
4.0,1.0,24.741658689105588,1.0,1.0,1.5478770577500334,23.0,0.0,5.0,7.440335795836437,101.0,37.0,0.0996875,963.0,4.0,83.73782697198098,27.32884658064516,1.0,7.0,1,47.32097032356923,6.172136243418359,2.754411318174137,68.14870472367392,112.45292300000008,10.20983940451882,1.0220038890838623,0.14962739392639568,20.287933460588743
0.0,1.0,38.33141857025321,0.0,2.0,1.3321105688889843,29.0,1.0,4.0,10.115548137654141,44.0,28.0,0.0996875,0.0,4.0,66.34172004448585,27.32884658064516,1.0,1.0,1,57.29585673498674,5.900446218765085,2.754411318174137,105.58049315157575,117.03970700000005,9.10598922868057,0.6729565262794495,0.16949960691493018,23.92641278483522
13.0,1.0,6.877015850757064,0.0,1.0,2.0900610466053147,19.0,5.0,5.0,10.957777736374993,22.0,4.0,0.0996875,0.0,4.0,54.74424799061215,27.32884658064516,1.0,7.0,1,58.37231810857001,7.4316611916313455,2.754411318174137,18.9421302945882,114.07014700000009,8.487897542219583,0.7702746391296387,0.14292470523681033,29.15837838617238
5.0,1.0,36.574958764162886,0.0,1.0,1.4513948993117665,4.0,28.0,9.0,11.187001552247313,46.0,31.0,0.0996875,0.0,4.0,74.83465762925346,27.32884658064516,1.0,1.0,1,44.11012230499357,7.2880137089610635,2.754411318174137,100.7424803817626,112.51266900000005,9.794439481753935,0.9447404742240906,0.2027686255136535,19.2903977119253
2.0,0.0,43.951905293536406,0.0,2.0,9.336622903948333,23.0,7.0,3.0,6.207720961414493,13.0,13.0,0.0996875,0.0,4.0,75.12029879541294,27.32884658064516,1.0,11.0,1,40.121613262993584,2.771562696795844,2.754411318174137,121.06162539583444,114.97836500000007,5.477149983448276,0.941598117351532,0.15486404599813688,22.41202921619346
13.0,0.0,30.131148104201564,0.0,1.0,7.600254015737523,31.0,3.0,0.0,7.351482881299805,30.0,20.0,0.0996875,0.0,4.0,49.137924065288324,27.32884658064516,1.0,3.0,1,48.71273993259536,0.8493562713504701,2.754411318174137,82.99357536779398,114.44678100000006,5.87192692998009,0.8336401581764221,0.17296012862167706,26.117057249154747
6.0,0.0,12.218787353183844,0.0,1.0,8.624763863871113,18.0,6.0,0.0,7.1855739656873885,100.0,31.0,0.0996875,0.0,4.0,49.70879329076325,27.32884658064516,1.0,11.0,1,55.761916867454715,5.385788162639516,2.754411318174137,33.65556617997259,113.86193200000011,6.926717821751976,0.8159807920455933,0.11670725639429613,22.883125121279257
2.0,1.0,26.918368924392357,0.0,2.0,6.729764855594201,17.0,3.0,3.0,6.03527914259773,20.0,25.0,0.0996875,0.0,4.0,47.43388482089517,27.32884658064516,1.0,2.0,1,40.29616394141533,4.864583508089879,2.754411318174137,74.14426003213327,114.70460100000005,9.324267943335784,1.1833469867706299,0.18406287412711428,22.841961817008784
6.0,1.0,30.071479804866,0.0,2.0,4.1052322548972375,30.0,42.0,3.0,4.498752978953773,67.0,21.0,0.0996875,0.0,4.0,60.998828169972384,27.328846580645163,1.0,9.0,1,36.98988569837801,6.468439804641713,2.754411318174137,82.8292243287679,113.31361500000007,11.298642724794169,1.1639068126678467,0.1832227696308593,24.252058476140036
